1	1	1	20	4.4908e+01	8.0191e-21	6.3359e+01	2.3431e-21	8.9390e+01	1.5069e-21	1.2612e+02	1.2353e-21	1.7793e+02	1.0669e-21	2.5103e+02	9.1720e-22	3.5417e+02	8.4369e-22	4.9968e+02	7.4744e-22	7.0497e+02	6.9431e-22	
1	1	1	21	4.5655e+01	7.8187e-20	6.4280e+01	5.1322e-20	9.0503e+01	4.5177e-20	1.2742e+02	4.2065e-20	1.7940e+02	3.7849e-20	2.5259e+02	3.0940e-20	3.5563e+02	2.5269e-20	5.0071e+02	1.9649e-20	7.0497e+02	1.5362e-20	
1	1	1	22	4.6171e+01	6.1074e-21	6.4915e+01	1.7156e-21	9.1268e+01	1.0911e-21	1.2832e+02	8.7324e-22	1.8041e+02	7.2400e-22	2.5366e+02	5.8905e-22	3.5663e+02	5.0131e-22	5.0141e+02	4.1348e-22	7.0497e+02	3.5418e-22	
1	1	1	23	4.6208e+01	1.0605e-21	6.4961e+01	2.0228e-22	9.1323e+01	6.9450e-23	1.2838e+02	3.4847e-23	1.8049e+02	2.5484e-23	2.5373e+02	2.2465e-23	3.5670e+02	2.3670e-23	5.0146e+02	2.1559e-23	7.0497e+02	2.0238e-23	
1	1	1	24	5.2832e+01	1.0000e-21	7.3039e+01	3.4835e-21	1.0098e+02	1.9242e-21	1.3960e+02	1.8415e-21	1.9299e+02	1.9179e-21	2.6681e+02	1.8204e-21	3.6885e+02	1.7288e-21	5.0993e+02	1.4848e-21	7.0497e+02	1.2994e-21	
1	1	1	25	5.8421e+01	1.8816e-19	7.9757e+01	7.9456e-20	1.0889e+02	5.8557e-20	1.4865e+02	4.8626e-20	2.0294e+02	4.0198e-20	2.7706e+02	3.2729e-20	3.7824e+02	2.6143e-20	5.1638e+02	1.9892e-20	7.0497e+02	1.5139e-20	
1	1	1	26	6.0391e+01	1.0596e-21	8.2105e+01	5.8414e-22	1.1163e+02	7.0196e-22	1.5177e+02	9.9503e-22	2.0633e+02	1.2984e-21	2.8053e+02	1.4476e-21	3.8139e+02	1.5472e-21	5.1853e+02	1.4675e-21	7.0497e+02	1.3919e-21	
1	1	1	27	6.2865e+01	1.6783e-21	8.5042e+01	2.9567e-21	1.1504e+02	3.0928e-21	1.5562e+02	3.0955e-21	2.1052e+02	2.9284e-21	2.8478e+02	2.5411e-21	3.8524e+02	2.1542e-21	5.2114e+02	1.7155e-21	7.0497e+02	1.3666e-21	
1	1	1	28	6.6011e+01	8.5253e-22	8.8754e+01	2.1119e-22	1.1933e+02	1.7985e-22	1.6044e+02	2.6960e-22	2.1572e+02	3.6594e-22	2.9004e+02	4.3440e-22	3.8997e+02	4.8706e-22	5.2433e+02	4.7582e-22	7.0497e+02	4.6485e-22	
1	1	1	29	6.6343e+01	4.2265e-21	8.9144e+01	4.7885e-21	1.1978e+02	3.8452e-21	1.6095e+02	3.9582e-21	2.1626e+02	3.9352e-21	2.9059e+02	3.6972e-21	3.9046e+02	3.3933e-21	5.2466e+02	2.9376e-21	7.0497e+02	2.5437e-21	
1	1	1	30	6.6896e+01	9.6808e-22	8.9794e+01	8.3503e-22	1.2053e+02	8.4674e-22	1.6179e+02	8.3219e-22	2.1716e+02	7.7106e-22	2.9150e+02	6.6192e-22	3.9127e+02	5.5515e-22	5.2520e+02	4.4038e-22	7.0497e+02	3.4942e-22	
1	1	1	31	6.7555e+01	7.1847e-22	9.0568e+01	6.2307e-23	1.2142e+02	7.7411e-23	1.6278e+02	9.3663e-23	2.1823e+02	1.0420e-22	2.9257e+02	1.0273e-22	3.9223e+02	9.7309e-23	5.2585e+02	8.3487e-23	7.0497e+02	7.1668e-23	
1	1	1	32	6.8255e+01	2.1035e-21	9.1388e+01	1.8275e-21	1.2236e+02	1.4016e-21	1.6383e+02	1.4089e-21	2.1936e+02	1.3702e-21	2.9370e+02	1.2660e-21	3.9324e+02	1.1434e-21	5.2652e+02	9.7808e-22	7.0497e+02	8.3683e-22	
1	1	1	33	6.8815e+01	7.0728e-22	9.2044e+01	4.7171e-23	1.2311e+02	5.6649e-23	1.6467e+02	6.7706e-23	2.2026e+02	7.4396e-23	2.9460e+02	7.2871e-23	3.9405e+02	6.8581e-23	5.2706e+02	5.8650e-23	7.0497e+02	5.0182e-23	
1	1	1	34	6.8855e+01	6.6763e-22	9.2091e+01	8.3176e-25	1.2317e+02	1.0099e-24	1.6473e+02	1.1875e-24	2.2032e+02	1.2652e-24	2.9467e+02	1.1783e-24	3.9411e+02	1.0510e-24	5.2710e+02	8.4756e-25	7.0497e+02	6.8361e-25	
1	1	1	35	7.9114e+01	9.6688e-22	1.0399e+02	6.1309e-22	1.3669e+02	6.0996e-22	1.7967e+02	6.2534e-22	2.3616e+02	6.1743e-22	3.1042e+02	5.7856e-22	4.0803e+02	5.3107e-22	5.3633e+02	4.6385e-22	7.0497e+02	4.0621e-22	
1	2	1	3	3.9674e+00	9.4720e-18	7.5808e+00	8.9319e-18	1.4485e+01	4.7393e-18	2.7678e+01	1.3074e-18	5.2886e+01	4.2273e-19	1.0105e+02	1.7235e-19	1.9309e+02	8.1381e-20	3.6895e+02	4.1194e-20	7.0497e+02	2.1829e-20	
1	2	1	4	4.8031e+00	1.0270e-18	8.9609e+00	2.4073e-18	1.6718e+01	1.2113e-18	3.1190e+01	6.1611e-19	5.8190e+01	3.3265e-19	1.0856e+02	1.8258e-19	2.0254e+02	9.9108e-20	3.7787e+02	5.3488e-20	7.0497e+02	2.9480e-20	
1	2	1	5	6.7160e+00	4.6729e-20	1.2016e+01	2.9917e-18	2.1497e+01	2.2027e-18	3.8460e+01	1.7044e-18	6.8808e+01	1.2473e-18	1.2310e+02	8.6604e-19	2.2025e+02	5.7634e-19	3.9404e+02	3.7533e-19	7.0497e+02	2.4373e-19	
1	2	1	6	9.8170e+00	1.6811e-21	1.6750e+01	3.5825e-19	2.8578e+01	1.9089e-19	4.8759e+01	1.1443e-19	8.3191e+01	7.2597e-20	1.4194e+02	4.7199e-20	2.4217e+02	2.9492e-20	4.1319e+02	1.8133e-20	7.0497e+02	1.1165e-20	
1	2	1	7	1.0415e+01	3.8117e-20	1.7640e+01	7.9654e-19	2.9875e+01	2.7978e-19	5.0596e+01	1.2618e-19	8.5689e+01	6.2430e-20	1.4512e+02	3.0423e-20	2.4578e+02	1.4570e-20	4.1626e+02	7.0965e-21	7.0497e+02	3.5809e-21	
1	2	1	8	1.0763e+01	3.2897e-21	1.8154e+01	5.3351e-19	3.0619e+01	4.1704e-19	5.1644e+01	3.8099e-19	8.7107e+01	3.2331e-19	1.4692e+02	2.5536e-19	2.4781e+02	1.8665e-19	4.1797e+02	1.3198e-19	7.0497e+02	9.2224e-20	
1	2	1	9	1.1398e+01	3.0748e-21	1.9087e+01	3.2298e-19	3.1964e+01	2.1370e-19	5.3528e+01	1.7040e-19	8.9639e+01	1.3030e-19	1.5011e+02	9.5525e-20	2.5138e+02	6.7365e-20	4.2097e+02	4.6821e-20	7.0497e+02	3.2562e-20	
1	2	1	10	1.2256e+01	9.9988e-20	2.0338e+01	1.3743e-18	3.3752e+01	5.7177e-19	5.6011e+01	3.0976e-19	9.2951e+01	1.7305e-19	1.5425e+02	9.5271e-20	2.5598e+02	5.2111e-20	4.2481e+02	2.8756e-20	7.0497e+02	1.6226e-20	
1	2	1	11	1.2661e+01	1.8706e-21	2.0925e+01	1.6132e-19	3.4585e+01	1.3071e-19	5.7161e+01	1.2393e-19	9.4474e+01	9.6412e-20	1.5614e+02	6.6644e-20	2.5807e+02	4.1579e-20	4.2654e+02	2.6179e-20	7.0497e+02	1.6714e-20	
1	2	1	12	1.2696e+01	7.1339e-22	2.0976e+01	6.5523e-20	3.4657e+01	2.2549e-20	5.7260e+01	9.5815e-21	9.4606e+01	5.5586e-21	1.5631e+02	4.1210e-21	2.5825e+02	3.3461e-21	4.2669e+02	2.5525e-21	7.0497e+02	1.8697e-21	
1	2	1	13	2.1282e+01	1.7510e-17	3.2963e+01	8.9856e-18	5.1057e+01	5.2158e-18	7.9081e+01	4.4508e-18	1.2249e+02	3.7789e-18	1.8972e+02	3.1206e-18	2.9385e+02	2.4874e-18	4.5515e+02	1.8979e-18	7.0497e+02	1.4365e-18	
1	2	1	14	2.2556e+01	5.9208e-19	3.4684e+01	5.1152e-19	5.3332e+01	2.6693e-19	8.2007e+01	2.0811e-19	1.2610e+02	1.7504e-19	1.9390e+02	1.4248e-19	2.9816e+02	1.1250e-19	4.5847e+02	8.4932e-20	7.0497e+02	6.3709e-20	
1	2	1	15	2.5189e+01	2.6517e-18	3.8201e+01	1.6170e-18	5.7936e+01	1.5418e-18	8.7866e+01	1.5995e-18	1.3326e+02	1.5121e-18	2.0210e+02	1.3084e-18	3.0650e+02	1.1011e-18	4.6484e+02	8.6918e-19	7.0497e+02	6.8325e-19	
1	2	1	16	2.6547e+01	2.8162e-18	3.9997e+01	1.5340e-18	6.0263e+01	8.3717e-19	9.0797e+01	5.6193e-19	1.3680e+02	3.8199e-19	2.0612e+02	2.5500e-19	3.1055e+02	1.6959e-19	4.6790e+02	1.1245e-19	7.0497e+02	7.4626e-20	
1	2	1	17	2.8312e+01	8.3363e-19	4.2315e+01	3.2241e-19	6.3244e+01	2.5250e-19	9.4524e+01	2.6166e-19	1.4128e+02	2.5405e-19	2.1115e+02	2.2257e-19	3.1559e+02	1.9033e-19	4.7168e+02	1.5173e-19	7.0497e+02	1.2067e-19	
1	2	1	18	2.8736e+01	2.4753e-18	4.2869e+01	1.5106e-18	6.3953e+01	1.1012e-18	9.5407e+01	9.9959e-19	1.4233e+02	8.7615e-19	2.1233e+02	7.1781e-19	3.1676e+02	5.7940e-19	4.7256e+02	4.4784e-19	7.0497e+02	3.4578e-19	
1	2	1	19	2.9228e+01	9.4749e-19	4.3510e+01	4.3280e-19	6.4772e+01	2.3680e-19	9.6424e+01	1.6254e-19	1.4354e+02	1.1324e-19	2.1369e+02	7.7413e-20	3.1811e+02	5.2776e-20	4.7356e+02	3.5652e-20	7.0497e+02	2.4091e-20	
1	2	1	20	2.9877e+01	1.3954e-19	4.4355e+01	3.2404e-20	6.5848e+01	2.0628e-20	9.7758e+01	1.8454e-20	1.4513e+02	1.5552e-20	2.1546e+02	1.1935e-20	3.1986e+02	8.9980e-21	4.7486e+02	6.3812e-21	7.0497e+02	4.5213e-21	
1	2	1	21	3.0624e+01	1.7054e-18	4.5324e+01	1.0794e-18	6.7079e+01	8.6534e-19	9.9278e+01	8.0026e-19	1.4693e+02	7.0920e-19	2.1746e+02	5.8335e-19	3.2184e+02	4.7450e-19	4.7633e+02	3.6997e-19	7.0497e+02	2.8845e-19	
1	2	1	22	3.1139e+01	9.9637e-20	4.5990e+01	2.5592e-20	6.7924e+01	1.6227e-20	1.0032e+02	1.4614e-20	1.4816e+02	1.2412e-20	2.1883e+02	9.5537e-21	3.2319e+02	7.2339e-21	4.7733e+02	5.1532e-21	7.0497e+02	3.6682e-21	
1	2	1	23	3.1177e+01	6.5558e-21	4.6039e+01	9.2664e-22	6.7985e+01	3.5571e-22	1.0039e+02	2.2132e-22	1.4825e+02	1.5451e-22	2.1892e+02	1.0798e-22	3.2329e+02	7.5371e-23	4.7740e+02	5.1482e-23	7.0497e+02	3.5156e-23	
1	2	1	24	3.7801e+01	1.0000e-21	5.4492e+01	3.0735e-20	7.8554e+01	2.0140e-20	1.1324e+02	1.8828e-20	1.6324e+02	1.6695e-20	2.3533e+02	1.3400e-20	3.3924e+02	1.0645e-20	4.8903e+02	7.9159e-21	7.0497e+02	5.9046e-21	
1	2	1	25	4.3390e+01	5.0050e-18	6.1480e+01	2.1465e-18	8.7113e+01	1.5663e-18	1.2343e+02	1.2239e-18	1.7490e+02	9.5765e-19	2.4781e+02	7.2776e-19	3.5114e+02	5.4927e-19	4.9754e+02	4.0186e-19	7.0497e+02	2.9401e-19	
1	2	1	26	4.5360e+01	1.0000e-21	6.3916e+01	8.0992e-19	9.0063e+01	6.0565e-19	1.2691e+02	4.6765e-19	1.7882e+02	3.5657e-19	2.5198e+02	2.6182e-19	3.5506e+02	1.9156e-19	5.0030e+02	1.3734e-19	7.0497e+02	9.8472e-20	
