2.57927e+01	4.80755e+01	9.99800e-04	3	31
2.51402e+01	4.93234e+01	1.28168e-04	3	33
2.08335e+01	5.95196e+01	4.33253e-04	3	35
6.54711e+02	1.89396e+00	3.01519e-01	4	5
2.10137e+02	5.90091e+00	2.16861e-03	4	8
1.89908e+02	6.52946e+00	7.51761e-03	4	9
1.59390e+02	7.77968e+00	2.81075e-03	4	11
7.60002e+01	1.63157e+01	1.48544e-02	4	13
7.05464e+01	1.75771e+01	1.65979e-02	4	14
6.14352e+01	2.01839e+01	4.22588e-01	4	15
5.32741e+01	2.32759e+01	6.27066e-03	4	17
5.23298e+01	2.36959e+01	1.69295e-03	4	18
4.85034e+01	2.55652e+01	4.76760e-03	4	21
4.74868e+01	2.61125e+01	2.96935e-06	4	23
2.91047e+01	4.26048e+01	2.07603e-04	4	27
2.66119e+01	4.65957e+01	5.07047e-05	4	30
2.62444e+01	4.72481e+01	6.05673e-07	4	31
2.55691e+01	4.84959e+01	1.42057e-05	4	33
2.11272e+01	5.86921e+01	1.10542e-04	4	35
4.03868e+02	3.07031e+00	1.89133e-01	5	6
3.38532e+02	3.66287e+00	2.33685e-01	5	7
2.26082e+02	5.48473e+00	5.28858e-02	5	10
2.09437e+02	5.92064e+00	1.23077e-03	5	12
6.31551e+01	1.96342e+01	2.40169e-01	5	16
5.56331e+01	2.22889e+01	1.51791e-03	5	19
5.40737e+01	2.29317e+01	2.65875e-05	5	20
5.12791e+01	2.41814e+01	8.57788e-04	5	22
4.02901e+01	3.07768e+01	2.88901e-03	5	24
3.41500e+01	3.63104e+01	6.73300e-04	5	25
3.24091e+01	3.82609e+01	1.05373e-04	5	26
2.82941e+01	4.38253e+01	6.54897e-05	5	28
2.80837e+01	4.41538e+01	1.18943e-04	5	29
2.69292e+01	4.60467e+01	3.38684e-05	5	32
2.65859e+01	4.66413e+01	1.18610e-07	5	34
1.32389e+03	9.36636e-01	5.78811e-01	6	8
7.92235e+02	1.56519e+00	1.70922e-03	6	9
4.40433e+02	2.81541e+00	2.34437e-03	6	11
1.09237e+02	1.13515e+01	1.61126e-04	6	13
9.83128e+01	1.26128e+01	7.20700e-04	6	14
8.14738e+01	1.52196e+01	2.16207e-03	6	15
6.77167e+01	1.83116e+01	4.58630e-01	6	17
6.61983e+01	1.87316e+01	3.50705e-03	6	18
6.01915e+01	2.06009e+01	1.30937e-03	6	21
5.86337e+01	2.11482e+01	3.09257e-08	6	23
3.29432e+01	3.76405e+01	7.37826e-05	6	27
2.97852e+01	4.16315e+01	3.47850e-05	6	30
2.93256e+01	4.22838e+01	1.17046e-06	6	31
2.84850e+01	4.35317e+01	3.45396e-06	6	33
2.30793e+01	5.37279e+01	1.52484e-05	6	35
3.60387e+03	3.44074e-01	1.72036e-01	7	8
1.27489e+03	9.72630e-01	4.56533e-01	7	9
5.57843e+02	2.22285e+00	8.11708e-02	7	11
1.15253e+02	1.07589e+01	2.04890e-03	7	13
1.03159e+02	1.20202e+01	1.17249e-02	7	14
8.47745e+01	1.46270e+01	1.42461e-03	7	15
6.99812e+01	1.77190e+01	4.41730e-03	7	17
6.83609e+01	1.81390e+01	2.10360e-01	7	18
6.19741e+01	2.00084e+01	1.93720e-02	7	21
6.03240e+01	2.05557e+01	5.30319e-05	7	23
